# Population CMSKOO10	CMSKOO10_0002,CMSKOO10_0004,CMSKOO10_0006,CMSKOO10_0007,CMSKOO10_0008,CMSKOO10_0009,CMSKOO10_0010,CMSKOO10_0011,CMSKOO10_0012,CMSKOO10_0013,CMSKOO10_0018,CMSKOO10_0033,CMSKOO10_0035,CMSKOO10_0036,CMSKOO10_0040,CMSKOO10_0041
# Population CMUW10	CMUW10_0001,CMUW10_0002,CMUW10_0003,CMUW10_0004,CMUW10_0007,CMUW10_0008,CMUW10_0009,CMUW10_0010,CMUW10_0011,CMUW10_0012,CMUW10_0015,CMUW10_0016
# Batch ID 	Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
2	17535	CMSKOO10	CMUW10	c29926	0	-0.0403	0.0000	0.0000	-0.0285	0.0000	0.0000	-0.0285	0.0000	0.0000
2	17540	CMSKOO10	CMUW10	c29932	0	0.0366	0.0000	0.0000	-0.3176	0.0000	0.0000	-0.3462	0.0000	0.0000
2	17554	CMSKOO10	CMUW10	c2994	0	-0.0390	0.0000	0.0000	-0.0987	0.0000	0.0000	-0.0982	0.0000	0.0000
2	17548	CMSKOO10	CMUW10	c29940	0	0.0093	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000
2	17549	CMSKOO10	CMUW10	c29944	0	-0.0248	0.0000	0.0000	-0.0153	0.0000	0.0000	-0.0146	0.0000	0.0000
2	17550	CMSKOO10	CMUW10	c29945	0	-0.0266	0.0000	0.0000	-0.0273	0.0000	0.0000	-0.0272	0.0000	0.0000
2	17557	CMSKOO10	CMUW10	c29952	0	-0.0485	0.0000	0.0000	-0.0249	0.0000	0.0000	-0.0241	0.0000	0.0000
2	17559	CMSKOO10	CMUW10	c29955	0	0.0882	0.0000	0.0000	0.0918	0.0000	0.0000	0.0918	0.0000	0.0000
2	17577	CMSKOO10	CMUW10	c2997	0	0.0691	0.0000	0.0000	0.0737	0.0000	0.0000	0.0730	0.0000	0.0000
2	70460	CMSKOO10	CMUW10	c29984	0	0.6663	0.0000	0.0000	0.6796	0.0000	0.0000	0.6805	0.0000	0.0000
2	17583	CMSKOO10	CMUW10	c29989	0	0.3853	0.0000	0.0000	0.2781	0.0000	0.0000	0.2781	0.0000	0.0000
2	17592	CMSKOO10	CMUW10	c29999	0	-0.0326	0.0000	0.0000	-0.0389	0.0000	0.0000	-0.0388	0.0000	0.0000
2	26352	CMSKOO10	CMUW10	c3	0	-0.0128	0.0000	0.0000	0.0101	0.0000	0.0000	0.0108	0.0000	0.0000
2	17689	CMSKOO10	CMUW10	c300	0	-0.0109	0.0000	0.0000	-0.0110	0.0000	0.0000	-0.0110	0.0000	0.0000
2	17617	CMSKOO10	CMUW10	c3001	0	0.3443	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
2	17612	CMSKOO10	CMUW10	c30015	0	0.0742	0.0000	0.0000	0.0448	0.0000	0.0000	0.0440	0.0000	0.0000
2	17616	CMSKOO10	CMUW10	c30019	0	-0.0109	0.0000	0.0000	-0.0031	0.0000	0.0000	-0.0031	0.0000	0.0000
2	17620	CMSKOO10	CMUW10	c30022	0	-0.0263	0.0000	0.0000	-0.0102	0.0000	0.0000	-0.0098	0.0000	0.0000
2	17622	CMSKOO10	CMUW10	c30024	0	-0.0290	0.0000	0.0000	-0.0299	0.0000	0.0000	-0.0299	0.0000	0.0000
2	17623	CMSKOO10	CMUW10	c30025	0	0.0069	0.0000	0.0000	0.0056	0.0000	0.0000	0.0061	0.0000	0.0000
2	17629	CMSKOO10	CMUW10	c30031	0	-0.0407	0.0000	0.0000	-0.0424	0.0000	0.0000	-0.0425	0.0000	0.0000
2	17635	CMSKOO10	CMUW10	c30038	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000
2	17646	CMSKOO10	CMUW10	c3004	0	0.0436	0.0000	0.0000	0.0439	0.0000	0.0000	0.0441	0.0000	0.0000
2	17639	CMSKOO10	CMUW10	c30041	0	-0.0517	0.0000	0.0000	-0.0462	0.0000	0.0000	-0.0457	0.0000	0.0000
2	17642	CMSKOO10	CMUW10	c30045	0	-0.0121	0.0000	0.0000	-0.0059	0.0000	0.0000	-0.0061	0.0000	0.0000
2	17645	CMSKOO10	CMUW10	c30048	0	-0.0333	0.0000	0.0000	-0.0047	0.0000	0.0000	-0.0045	0.0000	0.0000
2	17655	CMSKOO10	CMUW10	c3005	0	0.0197	0.0000	0.0000	0.0524	0.0000	0.0000	0.0523	0.0000	0.0000
2	17649	CMSKOO10	CMUW10	c30052	0	-0.0733	0.0000	0.0000	-0.0671	0.0000	0.0000	-0.0699	0.0000	0.0000
2	17650	CMSKOO10	CMUW10	c30055	0	0.0291	0.0000	0.0000	0.0282	0.0000	0.0000	0.0277	0.0000	0.0000
2	17653	CMSKOO10	CMUW10	c30058	0	0.0972	0.0000	0.0000	0.0821	0.0000	0.0000	0.0825	0.0000	0.0000
2	17663	CMSKOO10	CMUW10	c3006	0	-0.0421	0.0000	0.0000	-0.0172	0.0000	0.0000	-0.0174	0.0000	0.0000
2	17656	CMSKOO10	CMUW10	c30062	0	-0.0290	0.0000	0.0000	-0.0299	0.0000	0.0000	-0.0299	0.0000	0.0000
2	17657	CMSKOO10	CMUW10	c30063	0	-0.0435	0.0000	0.0000	-0.0219	0.0000	0.0000	-0.0219	0.0000	0.0000
2	17658	CMSKOO10	CMUW10	c30064	0	-0.0313	0.0000	0.0000	-0.0264	0.0000	0.0000	-0.0266	0.0000	0.0000
2	17662	CMSKOO10	CMUW10	c30069	0	0.0427	0.0000	0.0000	0.0178	0.0000	0.0000	0.0184	0.0000	0.0000
2	17664	CMSKOO10	CMUW10	c30070	0	-0.0419	0.0000	0.0000	-0.0437	0.0000	0.0000	-0.0438	0.0000	0.0000
2	17666	CMSKOO10	CMUW10	c30072	0	-0.0432	0.0000	0.0000	-0.0203	0.0000	0.0000	-0.0202	0.0000	0.0000
2	17668	CMSKOO10	CMUW10	c30076	0	0.1920	0.0000	0.0000	0.1355	0.0000	0.0000	0.1380	0.0000	0.0000
2	17670	CMSKOO10	CMUW10	c30078	0	0.0870	0.0000	0.0000	0.0123	0.0000	0.0000	0.0123	0.0000	0.0000
2	17676	CMSKOO10	CMUW10	c30085	0	-0.0450	0.0000	0.0000	-0.0550	0.0000	0.0000	-0.0563	0.0000	0.0000
2	17683	CMSKOO10	CMUW10	c30092	0	-0.0286	0.0000	0.0000	-0.0298	0.0000	0.0000	-0.0300	0.0000	0.0000
2	17684	CMSKOO10	CMUW10	c30093	0	-0.0234	0.0000	0.0000	-0.0230	0.0000	0.0000	-0.0228	0.0000	0.0000
2	17690	CMSKOO10	CMUW10	c30100	0	0.0029	0.0000	0.0000	0.0005	0.0000	0.0000	0.0005	0.0000	0.0000
2	17695	CMSKOO10	CMUW10	c30105	0	-0.0458	0.0000	0.0000	-0.0835	0.0000	0.0000	-0.0859	0.0000	0.0000
2	17696	CMSKOO10	CMUW10	c30106	0	-0.0399	0.0000	0.0000	-0.0415	0.0000	0.0000	-0.0415	0.0000	0.0000
2	17706	CMSKOO10	CMUW10	c3011	0	0.0161	0.0000	0.0000	0.0168	0.0000	0.0000	0.0168	0.0000	0.0000
2	17699	CMSKOO10	CMUW10	c30111	0	0.1186	0.0000	0.0000	0.0159	0.0000	0.0000	0.0159	0.0000	0.0000
2	17704	CMSKOO10	CMUW10	c30118	0	-0.0388	0.0000	0.0000	-0.0119	0.0000	0.0000	-0.0118	0.0000	0.0000
2	17716	CMSKOO10	CMUW10	c3012	0	0.3612	0.0000	0.0000	0.4251	0.0000	0.0000	0.4234	0.0000	0.0000
2	17711	CMSKOO10	CMUW10	c30125	0	0.0466	0.0000	0.0000	0.0033	0.0000	0.0000	0.0024	0.0000	0.0000
2	17726	CMSKOO10	CMUW10	c3013	0	-0.0635	0.0000	0.0000	-0.0926	0.0000	0.0000	-0.0923	0.0000	0.0000
2	17721	CMSKOO10	CMUW10	c30134	0	0.1652	0.0000	0.0000	0.1712	0.0000	0.0000	0.1712	0.0000	0.0000
2	17722	CMSKOO10	CMUW10	c30135	0	0.1126	0.0000	0.0000	0.1166	0.0000	0.0000	0.1183	0.0000	0.0000
2	17724	CMSKOO10	CMUW10	c30137	0	0.3553	0.0000	0.0000	0.2920	0.0000	0.0000	0.2920	0.0000	0.0000
2	17727	CMSKOO10	CMUW10	c30140	0	0.0120	0.0000	0.0000	0.0025	0.0000	0.0000	0.0038	0.0000	0.0000
2	17730	CMSKOO10	CMUW10	c30143	0	-0.0388	0.0000	0.0000	-0.0678	0.0000	0.0000	-0.0674	0.0000	0.0000
2	17731	CMSKOO10	CMUW10	c30144	0	-0.0516	0.0000	0.0000	-0.0084	0.0000	0.0000	-0.0079	0.0000	0.0000
2	17733	CMSKOO10	CMUW10	c30146	0	-0.0435	0.0000	0.0000	-0.0294	0.0000	0.0000	-0.0292	0.0000	0.0000
2	17734	CMSKOO10	CMUW10	c30147	0	-0.0412	0.0000	0.0000	-0.0430	0.0000	0.0000	-0.0430	0.0000	0.0000
2	17738	CMSKOO10	CMUW10	c30153	0	0.2571	0.0000	0.0000	0.8333	0.0000	0.0000	0.8333	0.0000	0.0000
2	17741	CMSKOO10	CMUW10	c30156	0	-0.0340	0.0000	0.0000	-0.0332	0.0000	0.0000	-0.0334	0.0000	0.0000
2	17744	CMSKOO10	CMUW10	c30159	0	0.0806	0.0000	0.0000	0.0727	0.0000	0.0000	0.0701	0.0000	0.0000
2	17746	CMSKOO10	CMUW10	c30160	0	-0.0361	0.0000	0.0000	-0.0046	0.0000	0.0000	-0.0043	0.0000	0.0000
2	17749	CMSKOO10	CMUW10	c30163	0	-0.0369	0.0000	0.0000	-0.0078	0.0000	0.0000	-0.0077	0.0000	0.0000
2	17752	CMSKOO10	CMUW10	c30166	0	-0.0353	0.0000	0.0000	-0.0289	0.0000	0.0000	-0.0288	0.0000	0.0000
2	17757	CMSKOO10	CMUW10	c30172	0	-0.0279	0.0000	0.0000	-0.0138	0.0000	0.0000	-0.0116	0.0000	0.0000
2	17758	CMSKOO10	CMUW10	c30173	0	-0.0169	0.0000	0.0000	-0.0119	0.0000	0.0000	-0.0116	0.0000	0.0000
2	17760	CMSKOO10	CMUW10	c30175	0	-0.0175	0.0000	0.0000	-0.0048	0.0000	0.0000	-0.0045	0.0000	0.0000
2	17763	CMSKOO10	CMUW10	c30179	0	0.1455	0.0000	0.0000	0.0607	0.0000	0.0000	0.0607	0.0000	0.0000
2	17767	CMSKOO10	CMUW10	c30184	0	0.0808	0.0000	0.0000	0.0763	0.0000	0.0000	0.0776	0.0000	0.0000
2	17770	CMSKOO10	CMUW10	c30187	0	-0.0153	0.0000	0.0000	-0.0098	0.0000	0.0000	-0.0088	0.0000	0.0000
2	17781	CMSKOO10	CMUW10	c3019	0	0.2528	0.0000	0.0000	0.2853	0.0000	0.0000	0.2853	0.0000	0.0000
2	17774	CMSKOO10	CMUW10	c30192	0	-0.0526	0.0000	0.0000	-0.0883	0.0000	0.0000	-0.0880	0.0000	0.0000
2	17778	CMSKOO10	CMUW10	c30197	0	-0.0334	0.0000	0.0000	-0.0158	0.0000	0.0000	-0.0160	0.0000	0.0000
2	17782	CMSKOO10	CMUW10	c30200	0	-0.0414	0.0000	0.0000	-0.0510	0.0000	0.0000	-0.0507	0.0000	0.0000
2	17783	CMSKOO10	CMUW10	c30204	0	-0.0389	0.0000	0.0000	-0.0421	0.0000	0.0000	-0.0422	0.0000	0.0000
2	17788	CMSKOO10	CMUW10	c30209	0	-0.0477	0.0000	0.0000	-0.0398	0.0000	0.0000	-0.0399	0.0000	0.0000
2	17798	CMSKOO10	CMUW10	c3021	0	0.0193	0.0000	0.0000	0.0651	0.0000	0.0000	0.0631	0.0000	0.0000
2	17792	CMSKOO10	CMUW10	c30214	0	0.1650	0.0000	0.0000	0.1644	0.0000	0.0000	0.1652	0.0000	0.0000
2	17793	CMSKOO10	CMUW10	c30215	0	-0.0152	0.0000	0.0000	-0.0123	0.0000	0.0000	-0.0139	0.0000	0.0000
2	17794	CMSKOO10	CMUW10	c30216	0	0.0193	0.0000	0.0000	0.0042	0.0000	0.0000	0.0048	0.0000	0.0000
2	17797	CMSKOO10	CMUW10	c30219	0	0.0578	0.0000	0.0000	0.0195	0.0000	0.0000	0.0180	0.0000	0.0000
2	17800	CMSKOO10	CMUW10	c30222	0	-0.2242	0.0000	0.0000	-0.3397	0.0000	0.0000	-0.3364	0.0000	0.0000
2	17813	CMSKOO10	CMUW10	c30237	0	0.0271	0.0000	0.0000	0.0031	0.0000	0.0000	0.0047	0.0000	0.0000
2	17815	CMSKOO10	CMUW10	c30239	0	0.2170	0.0000	0.0000	0.3241	0.0000	0.0000	0.3259	0.0000	0.0000
2	17819	CMSKOO10	CMUW10	c30243	0	0.0112	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000
2	17829	CMSKOO10	CMUW10	c30252	0	0.0174	0.0000	0.0000	0.0095	0.0000	0.0000	0.0079	0.0000	0.0000
2	17833	CMSKOO10	CMUW10	c30257	0	-0.0350	0.0000	0.0000	-0.0047	0.0000	0.0000	-0.0044	0.0000	0.0000
2	17834	CMSKOO10	CMUW10	c30258	0	-0.0338	0.0000	0.0000	-0.0295	0.0000	0.0000	-0.0292	0.0000	0.0000
2	17835	CMSKOO10	CMUW10	c30259	0	0.1539	0.0000	0.0000	0.1013	0.0000	0.0000	0.0882	0.0000	0.0000
2	17842	CMSKOO10	CMUW10	c3026	0	-0.0421	0.0000	0.0000	-0.0183	0.0000	0.0000	-0.0178	0.0000	0.0000
2	17841	CMSKOO10	CMUW10	c30267	0	-0.0434	0.0000	0.0000	-0.0375	0.0000	0.0000	-0.0376	0.0000	0.0000
2	17851	CMSKOO10	CMUW10	c3027	0	0.1135	0.0000	0.0000	0.0345	0.0000	0.0000	0.0332	0.0000	0.0000
2	17843	CMSKOO10	CMUW10	c30270	0	-0.0319	0.0000	0.0000	-0.0335	0.0000	0.0000	-0.0337	0.0000	0.0000
2	17844	CMSKOO10	CMUW10	c30272	0	0.1391	0.0000	0.0000	0.0994	0.0000	0.0000	0.1002	0.0000	0.0000
2	17845	CMSKOO10	CMUW10	c30273	0	-0.0467	0.0000	0.0000	-0.0440	0.0000	0.0000	-0.0441	0.0000	0.0000
2	17856	CMSKOO10	CMUW10	c30287	0	0.0971	0.0000	0.0000	0.0565	0.0000	0.0000	0.0551	0.0000	0.0000
2	17857	CMSKOO10	CMUW10	c30289	0	-0.0361	0.0000	0.0000	-0.0046	0.0000	0.0000	-0.0043	0.0000	0.0000
2	17866	CMSKOO10	CMUW10	c3029	0	-0.0083	0.0000	0.0000	-0.0152	0.0000	0.0000	-0.0165	0.0000	0.0000
2	17859	CMSKOO10	CMUW10	c30290	0	0.3333	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
2	17861	CMSKOO10	CMUW10	c30294	0	-0.0370	0.0000	0.0000	-0.0274	0.0000	0.0000	-0.0279	0.0000	0.0000
2	17864	CMSKOO10	CMUW10	c30298	0	-0.0519	0.0000	0.0000	-0.0782	0.0000	0.0000	-0.0785	0.0000	0.0000
2	17869	CMSKOO10	CMUW10	c30303	0	-0.0362	0.0000	0.0000	-0.0182	0.0000	0.0000	-0.0179	0.0000	0.0000
2	17870	CMSKOO10	CMUW10	c30304	0	0.0122	0.0000	0.0000	0.0047	0.0000	0.0000	0.0035	0.0000	0.0000
2	17873	CMSKOO10	CMUW10	c30308	0	-0.0030	0.0000	0.0000	-0.0011	0.0000	0.0000	-0.0002	0.0000	0.0000
2	17878	CMSKOO10	CMUW10	c30313	0	-0.0487	0.0000	0.0000	-0.0995	0.0000	0.0000	-0.0993	0.0000	0.0000
2	70497	CMSKOO10	CMUW10	c30315	0	-0.0250	0.0000	0.0000	-0.0035	0.0000	0.0000	-0.0037	0.0000	0.0000
2	17883	CMSKOO10	CMUW10	c30319	0	-0.0217	0.0000	0.0000	-0.0679	0.0000	0.0000	-0.0679	0.0000	0.0000
2	17888	CMSKOO10	CMUW10	c30326	0	-0.0347	0.0000	0.0000	-0.0276	0.0000	0.0000	-0.0274	0.0000	0.0000
2	17890	CMSKOO10	CMUW10	c30328	0	-0.0410	0.0000	0.0000	-0.0427	0.0000	0.0000	-0.0428	0.0000	0.0000
2	17893	CMSKOO10	CMUW10	c30335	0	-0.0318	0.0000	0.0000	-0.0335	0.0000	0.0000	-0.0335	0.0000	0.0000
2	17900	CMSKOO10	CMUW10	c30344	0	-0.0307	0.0000	0.0000	-0.0224	0.0000	0.0000	-0.0222	0.0000	0.0000
2	17916	CMSKOO10	CMUW10	c3035	0	-0.0030	0.0000	0.0000	-0.0020	0.0000	0.0000	-0.0020	0.0000	0.0000
2	17911	CMSKOO10	CMUW10	c30354	0	-0.0480	0.0000	0.0000	-0.0610	0.0000	0.0000	-0.0612	0.0000	0.0000
2	17913	CMSKOO10	CMUW10	c30357	0	0.0064	0.0000	0.0000	-0.0533	0.0000	0.0000	-0.0526	0.0000	0.0000
2	17927	CMSKOO10	CMUW10	c3036	0	-0.1277	0.0000	0.0000	-0.1578	0.0000	0.0000	-0.1616	0.0000	0.0000
2	17918	CMSKOO10	CMUW10	c30361	0	-0.0135	0.0000	0.0000	-0.0021	0.0000	0.0000	-0.0032	0.0000	0.0000
2	17922	CMSKOO10	CMUW10	c30365	0	-0.0448	0.0000	0.0000	-0.0114	0.0000	0.0000	-0.0112	0.0000	0.0000
2	17923	CMSKOO10	CMUW10	c30366	0	-0.1821	0.0000	0.0000	-0.2308	0.0000	0.0000	-0.1957	0.0000	0.0000
2	17924	CMSKOO10	CMUW10	c30367	0	-0.0428	0.0000	0.0000	-0.0364	0.0000	0.0000	-0.0364	0.0000	0.0000
2	17925	CMSKOO10	CMUW10	c30368	0	0.0845	0.0000	0.0000	0.0635	0.0000	0.0000	0.0652	0.0000	0.0000
2	17926	CMSKOO10	CMUW10	c30369	0	-0.0012	0.0000	0.0000	-0.0030	0.0000	0.0000	-0.0095	0.0000	0.0000
2	17934	CMSKOO10	CMUW10	c30381	0	-0.0252	0.0000	0.0000	-0.0065	0.0000	0.0000	-0.0071	0.0000	0.0000
2	17942	CMSKOO10	CMUW10	c30389	0	-0.0377	0.0000	0.0000	-0.0264	0.0000	0.0000	-0.0259	0.0000	0.0000
2	17945	CMSKOO10	CMUW10	c30393	0	-0.0021	0.0000	0.0000	-0.0019	0.0000	0.0000	-0.0014	0.0000	0.0000
2	17946	CMSKOO10	CMUW10	c30394	0	0.0915	0.0000	0.0000	0.0261	0.0000	0.0000	0.0256	0.0000	0.0000
2	17950	CMSKOO10	CMUW10	c30398	0	-0.0266	0.0000	0.0000	-0.0193	0.0000	0.0000	-0.0207	0.0000	0.0000
2	17951	CMSKOO10	CMUW10	c30399	0	-0.0238	0.0000	0.0000	-0.0146	0.0000	0.0000	-0.0142	0.0000	0.0000
2	17955	CMSKOO10	CMUW10	c30404	0	0.0347	0.0000	0.0000	0.0286	0.0000	0.0000	0.0303	0.0000	0.0000
2	17956	CMSKOO10	CMUW10	c30405	0	0.0034	0.0000	0.0000	0.0001	0.0000	0.0000	-0.0000	0.0000	0.0000
2	17957	CMSKOO10	CMUW10	c30406	0	0.2101	0.0000	0.0000	0.1645	0.0000	0.0000	0.1681	0.0000	0.0000
2	17958	CMSKOO10	CMUW10	c30407	0	-0.0449	0.0000	0.0000	-0.0411	0.0000	0.0000	-0.0410	0.0000	0.0000
2	17970	CMSKOO10	CMUW10	c3041	0	0.3465	0.0000	0.0000	0.2344	0.0000	0.0000	0.2352	0.0000	0.0000
2	17963	CMSKOO10	CMUW10	c30411	0	-0.0009	0.0000	0.0000	-0.0096	0.0000	0.0000	-0.0096	0.0000	0.0000
2	17964	CMSKOO10	CMUW10	c30413	0	-0.0378	0.0000	0.0000	-0.0393	0.0000	0.0000	-0.0394	0.0000	0.0000
2	17965	CMSKOO10	CMUW10	c30415	0	-0.0403	0.0000	0.0000	-0.0433	0.0000	0.0000	-0.0435	0.0000	0.0000
2	17967	CMSKOO10	CMUW10	c30417	0	-0.0439	0.0000	0.0000	-0.0531	0.0000	0.0000	-0.0526	0.0000	0.0000
2	17978	CMSKOO10	CMUW10	c3042	0	-0.0028	0.0000	0.0000	0.0574	0.0000	0.0000	0.0572	0.0000	0.0000
2	17973	CMSKOO10	CMUW10	c30423	0	-0.0476	0.0000	0.0000	-0.0219	0.0000	0.0000	-0.0219	0.0000	0.0000
2	17977	CMSKOO10	CMUW10	c30427	0	0.1628	0.0000	0.0000	0.1003	0.0000	0.0000	0.0990	0.0000	0.0000
2	17982	CMSKOO10	CMUW10	c30434	0	-0.0163	0.0000	0.0000	-0.0166	0.0000	0.0000	-0.0167	0.0000	0.0000
2	17983	CMSKOO10	CMUW10	c30436	0	-0.0918	0.0000	0.0000	-0.1413	0.0000	0.0000	-0.1395	0.0000	0.0000
2	18002	CMSKOO10	CMUW10	c3045	0	0.2593	0.0000	0.0000	0.0837	0.0000	0.0000	0.0820	0.0000	0.0000
2	17997	CMSKOO10	CMUW10	c30453	0	-0.0299	0.0000	0.0000	-0.0292	0.0000	0.0000	-0.0292	0.0000	0.0000
2	17998	CMSKOO10	CMUW10	c30454	0	0.2016	0.0000	0.0000	0.2106	0.0000	0.0000	0.2074	0.0000	0.0000
2	17999	CMSKOO10	CMUW10	c30455	0	0.0286	0.0000	0.0000	0.0097	0.0000	0.0000	0.0085	0.0000	0.0000
2	18005	CMSKOO10	CMUW10	c30463	0	-0.0152	0.0000	0.0000	-0.0197	0.0000	0.0000	-0.0191	0.0000	0.0000
2	18010	CMSKOO10	CMUW10	c30469	0	0.0308	0.0000	0.0000	0.0028	0.0000	0.0000	0.0033	0.0000	0.0000
2	18017	CMSKOO10	CMUW10	c3047	0	0.2667	0.0000	0.0000	0.1081	0.0000	0.0000	0.1081	0.0000	0.0000
2	18013	CMSKOO10	CMUW10	c30474	0	0.3190	0.0000	0.0000	0.3136	0.0000	0.0000	0.3151	0.0000	0.0000
2	18026	CMSKOO10	CMUW10	c3048	0	-0.0534	0.0000	0.0000	0.0122	0.0000	0.0000	0.0129	0.0000	0.0000
2	18020	CMSKOO10	CMUW10	c30482	0	-0.0408	0.0000	0.0000	-0.0411	0.0000	0.0000	-0.0410	0.0000	0.0000
2	18021	CMSKOO10	CMUW10	c30483	0	-0.0428	0.0000	0.0000	-0.0447	0.0000	0.0000	-0.0447	0.0000	0.0000
2	18022	CMSKOO10	CMUW10	c30484	0	-0.0435	0.0000	0.0000	-0.0429	0.0000	0.0000	-0.0429	0.0000	0.0000
2	18037	CMSKOO10	CMUW10	c3049	0	-0.0417	0.0000	0.0000	-0.0436	0.0000	0.0000	-0.0436	0.0000	0.0000
2	18031	CMSKOO10	CMUW10	c30494	0	-0.0018	0.0000	0.0000	-0.0014	0.0000	0.0000	-0.0014	0.0000	0.0000
2	18032	CMSKOO10	CMUW10	c30495	0	-0.0098	0.0000	0.0000	0.0744	0.0000	0.0000	0.0744	0.0000	0.0000
2	18033	CMSKOO10	CMUW10	c30496	0	-0.0384	0.0000	0.0000	-0.0389	0.0000	0.0000	-0.0390	0.0000	0.0000
2	18034	CMSKOO10	CMUW10	c30497	0	-0.0417	0.0000	0.0000	-0.0430	0.0000	0.0000	-0.0430	0.0000	0.0000
2	18043	CMSKOO10	CMUW10	c30505	0	-0.0277	0.0000	0.0000	-0.0991	0.0000	0.0000	-0.0984	0.0000	0.0000
2	18057	CMSKOO10	CMUW10	c3051	0	-0.0371	0.0000	0.0000	-0.0200	0.0000	0.0000	-0.0198	0.0000	0.0000
2	18051	CMSKOO10	CMUW10	c30514	0	-0.0428	0.0000	0.0000	-0.0042	0.0000	0.0000	0.0136	0.0000	0.0000
2	18054	CMSKOO10	CMUW10	c30517	0	-0.0435	0.0000	0.0000	-0.0038	0.0000	0.0000	-0.0038	0.0000	0.0000
2	18056	CMSKOO10	CMUW10	c30519	0	-0.0073	0.0000	0.0000	-0.0422	0.0000	0.0000	-0.0425	0.0000	0.0000
2	18059	CMSKOO10	CMUW10	c30521	0	0.0492	0.0000	0.0000	0.0113	0.0000	0.0000	0.0109	0.0000	0.0000
2	18065	CMSKOO10	CMUW10	c30529	0	-0.0381	0.0000	0.0000	-0.0291	0.0000	0.0000	-0.0290	0.0000	0.0000
2	18067	CMSKOO10	CMUW10	c30530	0	-0.0434	0.0000	0.0000	-0.0388	0.0000	0.0000	-0.0384	0.0000	0.0000
2	18072	CMSKOO10	CMUW10	c30535	0	-0.0298	0.0000	0.0000	-0.0312	0.0000	0.0000	-0.0312	0.0000	0.0000
2	18075	CMSKOO10	CMUW10	c30538	0	-0.0412	0.0000	0.0000	-0.0430	0.0000	0.0000	-0.0430	0.0000	0.0000
2	18076	CMSKOO10	CMUW10	c30539	0	-0.0449	0.0000	0.0000	-0.0470	0.0000	0.0000	-0.0470	0.0000	0.0000
2	18085	CMSKOO10	CMUW10	c3054	0	0.1104	0.0000	0.0000	0.1064	0.0000	0.0000	0.1057	0.0000	0.0000
2	18078	CMSKOO10	CMUW10	c30540	0	-0.0447	0.0000	0.0000	-0.0184	0.0000	0.0000	-0.0184	0.0000	0.0000
2	18094	CMSKOO10	CMUW10	c3055	0	0.0476	0.0000	0.0000	0.0047	0.0000	0.0000	0.0047	0.0000	0.0000
2	18087	CMSKOO10	CMUW10	c30551	0	-0.0397	0.0000	0.0000	-0.0379	0.0000	0.0000	-0.0379	0.0000	0.0000
2	18088	CMSKOO10	CMUW10	c30552	0	0.1116	0.0000	0.0000	0.0433	0.0000	0.0000	0.0394	0.0000	0.0000
2	18090	CMSKOO10	CMUW10	c30555	0	0.0122	0.0000	0.0000	0.0041	0.0000	0.0000	0.0045	0.0000	0.0000
2	18092	CMSKOO10	CMUW10	c30557	0	-0.0021	0.0000	0.0000	-0.0014	0.0000	0.0000	-0.0005	0.0000	0.0000
2	18102	CMSKOO10	CMUW10	c3056	0	-0.0284	0.0000	0.0000	-0.0297	0.0000	0.0000	-0.0297	0.0000	0.0000
2	18100	CMSKOO10	CMUW10	c30567	0	0.1969	0.0000	0.0000	0.0667	0.0000	0.0000	0.0690	0.0000	0.0000
2	70534	CMSKOO10	CMUW10	c30568	0	0.2153	0.0000	0.0000	0.0642	0.0000	0.0000	0.0625	0.0000	0.0000
2	18104	CMSKOO10	CMUW10	c30572	0	-0.0498	0.0000	0.0000	-0.0561	0.0000	0.0000	-0.0561	0.0000	0.0000
2	18109	CMSKOO10	CMUW10	c30579	0	-0.0518	0.0000	0.0000	-0.0343	0.0000	0.0000	-0.0689	0.0000	0.0000
2	18111	CMSKOO10	CMUW10	c30580	0	0.0476	0.0000	0.0000	0.0047	0.0000	0.0000	0.0047	0.0000	0.0000
2	18116	CMSKOO10	CMUW10	c30586	0	-0.0062	0.0000	0.0000	-0.0049	0.0000	0.0000	-0.0049	0.0000	0.0000
2	18127	CMSKOO10	CMUW10	c3059	0	0.0035	0.0000	0.0000	0.0007	0.0000	0.0000	0.0007	0.0000	0.0000
2	18123	CMSKOO10	CMUW10	c30595	0	0.0783	0.0000	0.0000	0.0239	0.0000	0.0000	0.0235	0.0000	0.0000
2	18130	CMSKOO10	CMUW10	c30601	0	0.0197	0.0000	0.0000	0.0037	0.0000	0.0000	0.0030	0.0000	0.0000
2	18133	CMSKOO10	CMUW10	c30607	0	0.0287	0.0000	0.0000	0.0039	0.0000	0.0000	0.0059	0.0000	0.0000
