Catalog ID	Pi
9663	0.0211266993301
9666	0.00851355952008
9667	0.00676509353506
9670	0.0
9673	0.00414302763782
9674	0.00401830871628
9678	0.0190997898048
9681	0.00478210615014
9682	0.0267907924755
9684	0.0371323298666
9685	0.0
9686	0.00184870818072
9687	0.0
9688	0.00187898033577
9689	0.00331202791196
9692	0.00513606972445
9693	0.00367766033057
9694	0.00166487608035
9696	0.0
9698	0.0
9700	0.00139998006358
9701	0.0
9705	0.00278111173783
9706	0.00966860605031
9707	0.00525777339608
9712	0.0
9713	0.00633931359433
9714	0.00503606744045
9716	0.0
9717	0.0
9718	0.0
9728	0.00436252128627
9729	0.0
9730	0.00528410631269
9732	0.00478286458852
9738	0.00500588893527
9739	0.00531197524445
9740	0.0
9741	0.0
9746	0.00395063791686
9747	0.00531141242507
9752	0.00318569301879
9753	0.00192089641833
9755	0.00240603733956
9759	0.0314316830024
9760	0.011758055285
9763	0.0021669786348
9768	0.00346020628859
9769	0.0
9773	0.0048281311535
9776	0.00322379375399
9778	0.0
9779	0.00269178656211
9781	0.0
9782	0.0
9783	0.00522966178784
9786	0.0
9788	0.0266063500042
9792	0.0
9793	0.00323589022181
9794	0.0
9795	0.0
9796	0.0
9797	0.0156644346292
9798	0.0
9800	0.0
9803	0.0
9805	0.0103498928381
9806	0.0
9809	0.0038712214006
9812	0.00529249648414
9815	0.0
9816	0.0243936480367
9817	0.00195018630906
9818	0.0
9819	0.00193066997012
9822	0.0
9823	0.00286296565061
9825	0.0
9826	0.00107362602548
9827	0.0140496587145
9828	0.0
9830	0.0257319027961
9832	0.0266717312196
9833	0.00296390388483
9834	0.00333824360096
9836	0.0053281797493
9838	0.0266437104283
9841	0.00192071396236
9844	0.0048656382041
9846	0.00153518739339
9850	0.0
9853	0.00175414004156
9855	0.0222077804049
9856	0.0
9857	0.00533471227898
9863	0.00521000471921
9865	0.0013781062857
9874	0.00870224949328
9876	0.00519011596354
9877	0.0
9878	0.0
9879	0.0
9882	0.0210699463216
9885	0.0147812886814
9886	0.00226140791229
9887	0.00477140245903
9888	0.0
9890	0.00975673235163
9892	0.00236944161871
9893	0.0
9894	0.00171063281068
9895	0.0
9896	0.0
9897	0.0218506388476
9902	0.0
9904	0.0
9905	0.00727531585395
9907	0.0
9908	0.0
9909	0.0
9910	0.0
9913	0.00118141777517
9918	0.0
9919	0.0
9923	0.0
9925	0.000978910822308
9927	0.00133131997409
9928	0.0
9931	0.0
9932	0.0
9933	0.00335326889548
9934	0.0
9936	0.0106605259805
9939	0.00533474597008
9945	0.00727947976005
9947	0.0
9952	0.0
9953	0.0
9955	0.0
9958	0.0
9965	0.0
9968	0.00524793335968
9971	0.00106992147264
9973	0.0
9975	0.0
9976	0.00471303705588
9978	0.0
9979	0.0
9981	0.00521275874455
9984	0.0264705014325
9985	0.00710253434056
9986	0.0
9988	0.00212941540823
9989	0.00524253390861
9991	0.0104627283973
9992	0.00133131997409
9993	0.0
9995	0.00252626843075
9999	0.00733284742813
10001	0.0
10005	0.00530847615701
10007	0.00189248315429
10008	0.00108810556001
10010	0.00296390388483
10011	0.0040162983322
10017	0.0
10019	0.0
10021	0.0
10022	0.0
10024	0.0
10025	0.0
10026	0.0
10027	0.0
10032	0.00557962874203
10033	0.0
10036	0.0
10045	0.0
10050	0.0
10051	0.00263934183736
10052	0.00474993222415
10055	0.00570541789299
10056	0.0
10057	0.0
10058	0.0
10060	0.0015197277949
10061	0.00130578112477
10062	0.0
10063	0.00204828167218
10066	0.0424569942143
10070	0.0106250069224
10075	0.00345636398771
10079	0.0
10080	0.00376009931295
10082	0.0
10083	0.0
10085	0.0372938423176
10086	0.0011514206211
10087	0.00523279722993
10088	0.0270024025942
10089	0.00218947058023
10092	0.0
10095	0.0
10097	0.00297772658301
10098	0.0
10101	0.0
10102	0.010673834475
10105	0.00732985877493
10106	0.0
10107	0.00497330572316
10110	0.0
10111	0.0101031004607
10113	0.0318896038928
10121	0.0
10122	0.00514477987841
10124	0.0
10126	0.00256202007204
10127	0.00155165789309
10130	0.0
10132	0.0
10133	0.00418992255864
10134	0.00941341392354
10145	0.00466814861861
10146	0.00632649509216
10148	0.00299249320997
10152	0.0
10153	0.00874918719473
10155	0.010663249104
10156	0.0
10157	0.0
10159	0.0
10160	0.0
10161	0.0
10165	0.00305599551061
10166	0.0
10169	0.0
10170	0.00568845058589
10173	0.0213208989112
10178	0.0050652068092
10181	0.0
10182	0.00392111300434
10185	0.00462330083938
10187	0.0
10189	0.0
10190	0.0
10191	0.0
10193	0.0157229313481
10194	0.0335195009032
10196	0.0261672385954
10199	0.0
10202	0.0
10214	0.0
10215	0.00491440431115
10216	0.0
10219	0.00154895655122
10227	0.0101016478313
10229	0.0
10232	0.0
10235	0.00415785401683
10236	0.0
10237	0.00475034182619
10238	0.00512620401239
10240	0.011287421774
10242	0.0
10244	0.0373278101797
10249	0.00533377311589
10251	0.0
10252	0.0
10254	0.0
10256	0.0
10260	0.0
10261	0.0
10262	0.0
10264	0.00300516270606
10266	0.0
10268	0.0
10271	0.0
10272	0.00452127192597
10273	0.00249648343615
10274	0.0
10275	0.00396979672621
10277	0.0
10279	0.00511357433387
10280	0.0050689438112
10281	0.0
10282	0.00153191795439
10286	0.00528843901136
10288	0.00760780352295
10293	0.00753504565072
10295	0.0
10297	0.0
10300	0.0
10305	0.0317025124487
10317	0.0052261488908
10318	0.00472804633718
10319	0.0
10321	0.00272995304481
10322	0.010516940925
10325	0.0
10326	0.0
10327	0.00415342186583
10329	0.0
10333	0.0
10335	0.0
10344	0.0
10352	0.0
10353	0.0
10354	0.00366480666576
10356	0.0032562578511
10360	0.00225150030084
10364	0.0
10368	0.0
10371	0.0
10374	0.00532297814809
10377	0.0053281797493
10378	0.0
10379	0.0
10380	0.0
10381	0.0
10394	0.0
10397	0.0
10399	0.00221242364844
10402	0.00577552427063
10405	0.0
10416	0.00590228936613
10420	0.0209958195545
10421	0.0
10422	0.00318982303624
10423	0.0
10425	0.00130578112477
10426	0.0
10429	0.0
10431	0.000842498550917
10433	0.0192485727374
10434	0.0053282082912
10437	0.00385370719171
10439	0.0
10440	0.00259345539257
10441	0.00597652445453
10442	0.0
10444	0.0
10446	0.0133159961041
10447	0.00123661213685
10448	0.00143119240477
10450	0.00428423436869
10451	0.0
10460	0.0
10461	0.00511171572265
10462	0.0
10465	0.0
10467	0.0
10473	0.0161271462733
10476	0.00377767540398
10479	0.00358261312324
10482	0.00341460259975
10483	0.0038712214006
10484	0.0
10485	0.00490661077037
10488	0.0
10490	0.00106992147264
10491	0.00367280580148
10498	0.0
10502	0.00963570271762
10505	0.00280520040999
10506	0.0
10507	0.000910152883001
10510	0.00106106479753
10516	0.0
10519	0.0129880612137
10521	0.00373826427577
10522	0.0
10524	0.0
10525	0.0
10529	0.0
10530	0.00242311853819
10534	0.0
10536	0.0
10537	0.00327014597456
10542	0.0
10543	0.00212941540823
10544	0.0126356167099
10545	0.00533045614469
10550	0.0
10551	0.0
10553	0.00473533990659
10554	0.0
10556	0.0
10558	0.00324598438965
10559	0.00388842460992
10562	0.00515542677781
10563	0.0
10567	0.0
10569	0.0
10570	0.0
10571	0.00205224972711
10577	0.00533483796821
10578	0.0
10579	0.00180981144027
10581	0.0
10582	0.0
10583	0.0
10586	0.0
10590	0.0
10595	0.00126449101671
10600	0.0
10601	0.0
10602	0.00299118728569
10603	0.0
10604	0.00241848087027
10605	0.0
10608	0.00882336676531
10609	0.0
10612	0.0043279045502
10614	0.0
10616	0.0
10617	0.0201384793358
10618	0.0
10621	0.0
10625	0.0
10628	0.00129856981737
10629	0.00649135476023
10633	0.0
10634	0.00680828380892
10636	0.00268478665105
10641	0.031793716992
10643	0.0
10644	0.00966798326031
10649	0.00414868922443
10650	0.0
10652	0.0
10657	0.0
10659	0.00526820029462
10661	0.0
10663	0.00709493424157
10665	0.0015684825599
10666	0.00601211268884
10667	0.00340678824721
10668	0.0
10670	0.00256586333428
10675	0.0
10677	0.00255253277123
10680	0.00602666623816
10681	0.0
10682	0.0
10689	0.0
10691	0.0
10692	0.0
10694	0.0107955662417
10695	0.0159613233356
10696	0.00433622162743
10699	0.00428166787432
10702	0.0106627168521
10706	0.00518131501045
10708	0.0159997789815
10710	0.0
10711	0.0
10714	0.00212172297893
10715	0.0020677173841
10717	0.00445107710151
10719	0.0
10720	0.00379922206405
10721	0.0219525004948
10725	0.00307476377498
10726	0.00531283765362
10727	0.00437505756655
10728	0.00286622389113
10731	0.00961790720849
10732	0.00380392868484
10733	0.00532214425009
10740	0.0
10741	0.0
10742	0.0
10743	0.0
10744	0.00525941719972
10748	0.0
10749	0.00164724474649
10753	0.00230957963211
10756	0.0
10765	0.0
10766	0.00735934538056
10770	0.0
10777	0.00514260160986
10780	0.0
10781	0.0
10785	0.00296406475673
10788	0.00951282138292
10789	0.0
10791	0.0
10794	0.00320062792792
10795	0.0027884745404
10796	0.0
10797	0.0
10801	0.0
10802	0.00521715252364
10803	0.0
10804	0.0
10805	0.00488117921033
10806	0.0
10807	0.00517784167684
10808	0.00364036144932
10809	0.0
10810	0.00390632325596
10811	0.00212941540823
10812	0.0
10813	0.021031397789
10815	0.00521005238849
10816	0.00158705544534
10817	0.0
10818	0.0
10819	0.00506207564004
10821	0.026524483981
10823	0.0
10825	0.0
10832	0.007788430251
10833	0.0
10835	0.0027072791474
10837	0.0
10839	0.00339117069679
10840	0.021326545038
10843	0.00122197200891
10848	0.00192054227076
10849	0.00322139399914
10851	0.00480826664742
10853	0.0
10857	0.00588049243872
10864	0.0
10868	0.0
10871	0.0
10872	0.0
10873	0.0237587232649
10876	0.00533410125489
10877	0.00533465504447
10881	0.0
10882	0.00232218353992
10887	0.0171559385941
10888	0.00462982015721
10889	0.0
10892	0.0
10894	0.0
10896	0.00376009931295
10897	0.0
10900	0.00293547465162
10904	0.00797308923158
10907	0.0
10908	0.0
10911	0.0106401010959
10912	0.00263216188377
10915	0.0
10920	0.00304640435433
10928	0.0
10931	0.00202340288352
10932	0.0
10938	0.0
10939	0.0
10941	0.0266654729644
10942	0.0
10943	0.00247185889271
10944	0.0
10945	0.0
10954	0.0
10958	0.0
10959	0.00113213919204
10961	0.0
10964	0.00502806484817
10966	0.0
10968	0.0262311328716
10970	0.0
10972	0.0
10973	0.0
10974	0.00507625247622
10976	0.0
10977	0.0
10978	0.0
10984	0.00123611304254
10985	0.0
10986	0.0306801351666
10987	0.0262093491852
10988	0.0038371664002
10990	0.0
10995	0.00346893255191
10996	0.0
10999	0.0
11001	0.00322139399914
11004	0.00248783628832
11009	0.0028924325013
11010	0.00533061261922
11012	0.00228419095578
11021	0.0
11023	0.00206314749259
11024	0.0
11025	0.0
11028	0.0
11029	0.0
11030	0.0
11037	0.0061380288798
11039	0.00198506421224
11041	0.0089661256899
11042	0.0
11044	0.0319810175692
11052	0.0
11056	0.0
11057	0.0
11059	0.00533061261922
11062	0.0
11063	0.0
11066	0.0104097954256
11067	0.0
11069	0.0
11071	0.00908307024197
11072	0.0
11078	0.0
11079	0.00678853729404
11080	0.0
11083	0.0
11084	0.0
11087	0.00220653303066
11090	0.0
11091	0.00580980650592
11092	0.0
11096	0.0
11105	0.0104255174891
11106	0.0
11107	0.00461478232787
11110	0.0
11111	0.00719261909245
11113	0.0
11114	0.00411768590795
11116	0.0
11118	0.00292137337628
11121	0.00433542179458
11122	0.0
11123	0.00320803673042
11124	0.0277433023019
11125	0.0
11127	0.00514023783791
11132	0.00435112474664
11133	0.00175891049351
11135	0.0
11137	0.00774628788392
11143	0.0
11144	0.0
11145	0.042504439084
11146	0.0
11150	0.0
11151	0.0290645881302
11153	0.0
11155	0.0101108941777
11157	0.00111333125822
11158	0.00673683255455
11160	0.00293473835193
11163	0.0
11165	0.00215590139009
11170	0.0
11171	0.00407791384203
11174	0.0031435122083
11177	0.00205224972711
11178	0.00270305009905
11179	0.0
11180	0.0
11181	0.0
11182	0.0
11189	0.00439552039139
11190	0.00489721152335
11195	0.00582045098469
11197	0.0
11199	0.00528614995426
11202	0.0
11204	0.0
11205	0.0
11210	0.0
11213	0.0
11215	0.0
11216	0.0
11220	0.00375393521571
11222	0.0105233602506
11223	0.00904254385195
11224	0.0
11225	0.0
11232	0.00106399398384
11233	0.00323615104803
11236	0.0
11239	0.0
11240	0.00528357002458
11241	0.0
11242	0.00497768314935
11244	0.0
11250	0.0053343017007
11251	0.0
11252	0.0
11255	0.0
11258	0.0106692439167
11261	0.00225804658878
11262	0.0
11264	0.0
11267	0.0104928926588
11270	0.0266312270487
11271	0.0123327944735
11272	0.0
11273	0.0
11276	0.00230913264848
11277	0.0
11278	0.0104278250961
11280	0.0
11284	0.0159610532557
11286	0.00241848087027
11287	0.00132044537345
11289	0.0
11290	0.0
11291	0.0
11292	0.00522493445159
11293	0.00412216911929
11294	0.0
11295	0.0
11296	0.0
11297	0.0
11299	0.0
11302	0.00604962205166
11304	0.0
11311	0.00824740364984
11314	0.0
11317	0.0
11319	0.0240986811969
11320	0.0
11324	0.0
11325	0.00516096655052
11330	0.0
11335	0.00763466834391
11336	0.0
11337	0.00745493656338
11339	0.00444562164173
11341	0.0
11343	0.00473508552357
11344	0.00297733312657
11345	0.0
11346	0.0
11347	0.0
11349	0.00523392547854
11350	0.0
11351	0.0
11353	0.0
11355	0.00521688669116
11365	0.00510078176023
11366	0.00530336511143
11369	0.00127740358885
11373	0.0
11377	0.0
11383	0.0
11384	0.00551795939615
11385	0.00200976641391
11389	0.0
11393	0.0
11402	0.00532302546324
11407	0.0
11408	0.0260257457051
11409	0.00361131587717
11410	0.0
11411	0.0
11413	0.00111333125822
11418	0.0
11423	0.0
11424	0.0
11428	0.00436660912264
11429	0.0
11430	0.0
11431	0.00372270185874
11433	0.0
11434	0.0159359257334
11437	0.0
11438	0.0
11439	0.0
11444	0.0
11445	0.0
11451	0.0032411058558
11455	0.0121836604862
11459	0.0106678707392
11460	0.0
11461	0.0027645175939
11462	0.00514915611537
11465	0.00140765565933
11468	0.0239752495124
11469	0.00409483736334
11470	0.0320065093514
11476	0.000899908070929
11477	0.025619230998
11479	0.0
11480	0.00539239886493
11483	0.0
11484	0.0
11486	0.0
11490	0.0
11491	0.00231041013656
11492	0.0
11494	0.00290739919553
11495	0.0
11497	0.0
11498	0.00519407449171
11499	0.00123556186
11501	0.0
11502	0.0
11505	0.0
11508	0.0170082378943
11510	0.0
11511	0.00489399055454
11512	0.0
11513	0.0
11514	0.0
11517	0.0028306582058
11521	0.0
11525	0.0266707587821
11527	0.0
11528	0.00415727317575
11530	0.00365979263977
11531	0.0266473453717
11532	0.0
11533	0.00518300555537
11535	0.0
11537	0.0
11538	0.0
11550	0.0
11553	0.0
11554	0.0017352447489
11556	0.0
11559	0.0
11560	0.00629896021019
11562	0.0
11568	0.0159997549304
11569	0.00175414004156
11570	0.00532558641182
11572	0.0
11573	0.00531215503032
11575	0.0
11578	0.0111269248803
11580	0.00527378306038
11582	0.0
11583	0.0
11585	0.00294970458423
11587	0.00429980708037
11588	0.0
11590	0.00224014466181
11592	0.0
11593	0.0
11596	0.00276750561947
11597	0.0
11598	0.0
11600	0.0
11601	0.00465588588263
11604	0.00108810556001
11608	0.0
11609	0.0
11610	0.00275737190321
11613	0.00241427066568
11619	0.0105045802587
11620	0.00273405730967
11621	0.0
11622	0.0
11624	0.0
11631	0.0
11634	0.00125740468459
11636	0.0
11638	0.00107591515363
11639	0.0024661018776
11640	0.00539595385168
11643	0.00529727058907
11645	0.0
11652	0.0
11653	0.0
11656	0.0107396099608
11657	0.00396857345236
11659	0.0117723049726
11661	0.00452288340959
11664	0.00754442810756
11667	0.00511651469098
11671	0.00112638621461
11681	0.00162119827699
11686	0.0
11692	0.00225150030084
11693	0.00905377284534
11695	0.0
11697	0.0
11701	0.0
11704	0.00510356677522
11708	0.0
11709	0.00393762852533
11711	0.00114492119843
11712	0.0156212965322
11713	0.00448706234374
11714	0.0
11716	0.00365202279327
11717	0.0
11723	0.0
11724	0.0106678950177
11725	0.0
11726	0.0
11729	0.0
11731	0.0
11733	0.00323137666744
11735	0.0
11738	0.0
11744	0.0161839797086
11745	0.0
11746	0.00481318968201
11752	0.00497296576971
11755	0.0
11758	0.0037159723107
11759	0.00815790250341
11760	0.00329966292674
11761	0.00378811793674
11763	0.0106512661347
11764	0.0
11765	0.00507130328681
11768	0.0
11773	0.00528711430963
11775	0.001800338429
11776	0.0
11777	0.0
11778	0.00155899742833
11780	0.0
11781	0.0
11783	0.0
11784	0.0
11785	0.00137445381713
11790	0.00531971600962
11794	0.0
11795	0.0
11797	0.0100778967481
11800	0.0150292627733
11801	0.0
11802	0.0
11803	0.00132044537345
11804	0.0
11805	0.0
11806	0.0
11812	0.0
11815	0.0
11816	0.00358727289903
11819	0.0
11824	0.0
11826	0.0
11827	0.0
11834	0.00658661808113
11835	0.0
11837	0.0
11840	0.0
11841	0.0
11843	0.0
11845	0.0
11848	0.0
11852	0.0
11858	0.0
11861	0.0
11865	0.0
11866	0.00752822041201
11867	0.0
11868	0.0
11872	0.0
11874	0.0
11877	0.0319787037978
11881	0.00125740468459
11883	0.00424614185998
11889	0.0
11890	0.00533030138063
11891	0.0
11892	0.00508779534999
11893	0.0
11895	0.0126937924389
11897	0.0
11898	0.0
11899	0.00272494425521
11902	0.00511651469098
11903	0.0
11905	0.00129143730548
11906	0.0
11908	0.0
11909	0.00623788585289
11910	0.0213367423904
11914	0.0
11915	0.0
11916	0.0
11917	0.0
11919	0.00530391514028
11920	0.00920242420558
11921	0.0
11924	0.00420338677469
11926	0.00127165726985
11927	0.00643138361563
11928	0.0
11929	0.0320051613189
11931	0.0
11935	0.00469216827989
11936	0.0
11937	0.0259630286641
11938	0.0
11939	0.00141541532459
11945	0.00297772658301
11946	0.0
11948	0.0
11950	0.00329388866015
11953	0.0
11954	0.0
11955	0.0
11964	0.00167561977247
11966	0.0
11967	0.0
11969	0.00231041013656
11970	0.00533310564738
11971	0.0371737838849
11974	0.00145552398261
11978	0.0
11979	0.0038520103708
11980	0.00836988090141
11982	0.030864243211
11983	0.0
11985	0.0
11993	0.0
11997	0.0
12000	0.0
12002	0.0
12003	0.0
12007	0.0117405871923
12008	0.0
12009	0.00501656801831
12010	0.0
12011	0.0020126143192
12012	0.0
12016	0.00728605424076
12019	0.0
12023	0.0
12027	0.00465588588263
12029	0.0266494038949
12030	0.00478918152403
12033	0.0
12038	0.0
12040	0.0
12041	0.0043231954053
12042	0.0
12044	0.00120993062853
12046	0.0100599067088
12049	0.00209117784936
12051	0.00526974507608
12053	0.0
12056	0.0
12062	0.00359297736243
12063	0.0
12065	0.0
12068	0.0
12069	0.0111908251335
12072	0.0
12074	0.0
12078	0.00136078724916
12079	0.00533401785072
12080	0.00400112973075
12083	0.00500975425776
12085	0.0025089743652
12086	0.00632695068931
12087	0.0114164968924
12088	0.00263331760264
12091	0.0266521578714
12092	0.0
12098	0.00251333094248
12100	0.0
12104	0.0
12105	0.00464303177426
12109	0.0
12110	0.0
12112	0.0
12113	0.00507419234863
12115	0.00504300962958
12116	0.0
12117	0.0
12120	0.0
12121	0.0
12122	0.0
12134	0.0
12137	0.0
12138	0.00821120617796
12139	0.00474878931568
12140	0.00243831954629
12142	0.00339156101466
12146	0.00533401785072
12150	0.0
12159	0.00483569063099
12161	0.000996053939534
12168	0.0
12170	0.0
12171	0.0121484976262
12172	0.00498962332371
12178	0.00798138517352
12180	0.0
12181	0.0
12183	0.00135857986412
12184	0.00215183030726
12188	0.0
12189	0.00217064010108
12190	0.00261930069032
12191	0.00233442273061
12193	0.0
12195	0.00123611304254
12201	0.0319302223197
12202	0.0264376978229
12203	0.00128438231245
12209	0.0
12211	0.0274060651935
12212	0.0
12213	0.00222654663737
12215	0.0
12217	0.0
12220	0.0
12222	0.00529797819414
12223	0.0
12224	0.0
12225	0.00516870276636
12227	0.00400099249426
12228	0.0
12231	0.0
12238	0.0266981677806
12239	0.0
12240	0.00153518739339
12244	0.0
12246	0.0
12247	0.0
12249	0.0264436035537
12251	0.00202022439554
12252	0.00256751954513
12255	0.0056368693619
12256	0.0
12257	0.0
12259	0.0
12262	0.0
12273	0.0
12276	0.00397252895233
12278	0.0
12279	0.00165601395598
12280	0.0
12281	0.0
12286	0.00508656450843
12287	0.0160020535522
12290	0.0240422209177
12291	0.00221242364844
12292	0.0
12293	0.00491888248984
12295	0.0
12296	0.0
12298	0.00344361087197
12299	0.00475749966962
12303	0.00514023783791
12304	0.0266333605529
12310	0.0
12311	0.00467133300894
12312	0.00454015159067
12314	0.0
12316	0.0
12319	0.0
12323	0.0
12324	0.0
12325	0.0211462157486
12332	0.00212941540823
12333	0.00357741788582
12334	0.0
12337	0.0
12338	0.0
12341	0.00421175436848
12342	0.0
12344	0.0
12347	0.0
12348	0.0303655639113
12354	0.00137009182575
12356	0.0
12357	0.0
12358	0.0
12361	0.0
12362	0.0213295035388
12364	0.0
12368	0.0053283302539
12371	0.00496476856523
12378	0.0
12379	0.0127308841066
12381	0.0
12382	0.0
12391	0.0
12392	0.00336016560941
12395	0.00861410917447
12397	0.00798661531662
12399	0.0049695038827
12400	0.0
12401	0.00315939344266
12403	0.00465996606187
12404	0.00409241593011
12405	0.0103608026197
12406	0.0
12408	0.0
12409	0.0
12410	0.0
12411	0.0
12413	0.0
12418	0.026301380118
12419	0.00249648343615
12428	0.0
12429	0.0262922255885
12431	0.00193066997012
12432	0.0
12433	0.0
12434	0.00226296882903
12435	0.0
12437	0.00497296576971
12438	0.0
12441	0.0
12442	0.00441653042435
12443	0.0
12446	0.00328117122343
12450	0.00339977981098
12454	0.0
12459	0.0
12460	0.0
12461	0.0
12462	0.0
12463	0.0
12466	0.0
12468	0.0
12469	0.00326071305947
12470	0.0
12475	0.0
12476	0.0
12480	0.0
12481	0.0
12483	0.0
12487	0.0
12488	0.00140750174235
12490	0.0
12493	0.0
12496	0.0
12500	0.0
12501	0.00451953831178
12502	0.0
12503	0.0
12507	0.0
12510	0.00469225912922
12512	0.00346702450808
12513	0.0
12514	0.0266709391044
12516	0.0
12517	0.0
12518	0.0
12520	0.0
12521	0.0
12524	0.0
12526	0.0319989987656
12531	0.0
12538	0.00110691620287
12539	0.00106399398384
12545	0.0
12546	0.00492193824621
12547	0.0076755281344
12548	0.00458747063161
12550	0.00893190752601
12551	0.0
12552	0.0
12554	0.0159735167449
12555	0.0
12556	0.00323137666744
12557	0.0
12558	0.0
12559	0.0
12561	0.00848073366044
12563	0.00360371483051
12564	0.00250052082083
12565	0.0
12566	0.0
12567	0.00494724363163
12568	0.00533456517273
12573	0.00410379443147
12577	0.00297772658301
12578	0.00455410068303
12579	0.0
12585	0.0
12586	0.0
12587	0.00330563714434
12590	0.0
12591	0.0
12592	0.00241848087027
12594	0.00139238718872
12595	0.00139949594851
12596	0.0
12597	0.0
12598	0.00177768828422
12600	0.0165610590351
12602	0.010654707207
12606	0.00677831746256
12610	0.0
12612	0.0
12613	0.0
12614	0.0
12615	0.00515942213013
12618	0.00134306627976
12619	0.0
12623	0.00443031665688
12625	0.0
12627	0.00463647043467
12628	0.00391734337431
12630	0.00133856719126
12631	0.00106399398384
12632	0.00488896493827
12633	0.0318683704485
12636	0.0074319446214
12637	0.0
12638	0.0
12640	0.0116646545645
12646	0.0213232948155
12647	0.00424912994006
12651	0.00243831954629
12652	0.0212964312041
12653	0.00290739919553
12655	0.00589754672666
12657	0.0017352447489
12658	0.0
12661	0.0
12663	0.0
12669	0.00265825129671
12670	0.0
12673	0.00240603733956
12677	0.0106564165824
12682	0.0
12685	0.00209653288886
12687	0.00523926613128
12688	0.0
12691	0.0
12692	0.00212941540823
12693	0.00249648343615
12698	0.0
12699	0.00269832777755
12704	0.00533447633666
12705	0.00415926738811
12706	0.0
12708	0.0
12710	0.0284766167618
12711	0.00846275127791
12719	0.00492064145301
12720	0.000956948397887
12722	0.0
12723	0.0
12724	0.0
12727	0.00134589328106
12731	0.00466367716239
12732	0.00902584720576
12734	0.00533447633666
12739	0.00106992147264
12742	0.00526302049341
12746	0.0
12747	0.0
12748	0.0
12749	0.00406315416394
12750	0.00763841014063
12751	0.0
12752	0.0
12763	0.0320058607489
12764	0.00624086826353
12765	0.00713562332877
12768	0.0
12769	0.0
12775	0.0
12777	0.0
12783	0.0
12784	0.0
12788	0.0
12791	0.00166632546669
12794	0.0265166387663
12795	0.0
12796	0.0
12798	0.0
12799	0.0
12800	0.00185064836707
12802	0.0
12803	0.031834040338
12806	0.0
12810	0.00906110514249
12816	0.0
12819	0.00533394750884
12820	0.0319927848153
12824	0.00245051890084
12828	0.00224966972323
12829	0.0176449860486
12830	0.0082367371831
12831	0.0
12832	0.00529208020608
12833	0.0
12834	0.0
12836	0.0
12840	0.0318414203285
12842	0.0
12845	0.00289127305679
12848	0.0
12850	0.0199279335157
12854	0.00494315114801
12855	0.00263796277977
12856	0.0
12857	0.0
12858	0.00531543381563
12859	0.0
12861	0.00532012926018
12862	0.00530684986725
12864	0.0
12865	0.0
12866	0.0
12867	0.0
12868	0.0
12871	0.0
12873	0.00140750174235
12876	0.0
12879	0.0
12881	0.00278477437745
12886	0.00433542179458
12892	0.0
12893	0.0078258100441
12894	0.0031597754391
12895	0.0
12896	0.0
12897	0.00407791384203
12900	0.0
12902	0.0266677685457
12903	0.0
12905	0.0
12907	0.0
12912	0.0265699888956
12913	0.00628913172004
12914	0.0
12918	0.00307476377498
12921	0.0
12924	0.0
12926	0.0
12927	0.00538911401134
12928	0.0
12929	0.0
12931	0.00192054227076
12932	0.0
12935	0.0
12939	0.00389878547702
12945	0.0
12948	0.0
12949	0.0
12950	0.0
12953	0.0
12955	0.0
12956	0.0
12957	0.00533393536958
12959	0.0
12960	0.00448209164277
12962	0.0
12965	0.0
12969	0.00483347223198
12974	0.0266730083043
12975	0.0
12976	0.0
12977	0.0
12978	0.00283731729023
12981	0.0
12982	0.00332966625837
12983	0.0
12986	0.0
12987	0.0
12988	0.0
12989	0.00662771206269
12990	0.00114115609953
12991	0.00135857986412
12992	0.0
12994	0.00486105894298
12996	0.00526100103005
12997	0.0
12998	0.0
13002	0.00215172491896
13003	0.00529615535228
13007	0.0
13008	0.0
13010	0.0
13013	0.0
13015	0.0159691677618
13016	0.0
13017	0.0
13018	0.0
13023	0.0
13027	0.00161263526311
13028	0.0
13031	0.0
13033	0.0
13035	0.0
13036	0.0
13037	0.0020453244706
13039	0.0
13041	0.00647390715302
13047	0.0
13054	0.0
13055	0.0
13060	0.0
13061	0.0108298776018
13065	0.00123661213685
13068	0.0
13069	0.00179096283859
13074	0.0
13075	0.0
13079	0.00336841627728
13080	0.0
13081	0.0
13084	0.0
13086	0.0265621481129
13095	0.0
13099	0.00485687624177
13100	0.0
13105	0.015977195405
13107	0.0
13108	0.0263536046514
13111	0.00227191605459
13112	0.00864331081624
13115	0.0013760125028
13120	0.0
13121	0.00518911971725
13122	0.0
13123	0.0
13124	0.00310122165982
13128	0.0
13132	0.0
13133	0.0
13136	0.0184016260452
13140	0.0
13141	0.0
13147	0.0
13148	0.0
13149	0.00494870315699
13150	0.0
13154	0.00697963268855
13155	0.00237154524462
13156	0.0
13158	0.0
13159	0.0
13161	0.0
13162	0.00462982015721
13165	0.00732595646585
13166	0.0
13167	0.0
13170	0.003631113455
13171	0.0
13172	0.00858891762192
13174	0.0
13176	0.0
13178	0.00136835778319
13181	0.00157523089697
13183	0.0
13185	0.00459096784386
13187	0.0
13189	0.0
13191	0.0
13194	0.00239371745296
13196	0.0
13199	0.0
13201	0.0261352013768
13205	0.00354099367489
13206	0.0
13208	0.0
13211	0.00533512059089
13215	0.0110065679444
13216	0.0
13218	0.0
13219	0.0
13220	0.00454873017729
13221	0.0
13222	0.0012298325523
13223	0.016415464109
13225	0.00474250361077
13229	0.0
