locnum	cpvals	zscore
11067	0.764681673256667	0.250978
11068	0.230130094905036	-1.00615
11069	0.89374417175341	-0.111989
11070	0.0312648189115873	-1.80574
11071	0.368602531298535	-0.753838
11072	0.327376958128451	-0.821179
11073	0.3042338370288	-0.861412
11074	0.581793424832308	-0.461786
11075	0.648688827783878	-0.381981
11076	0.444306985243012	-0.641358
11077	0.180187916600622	-1.12366
11078	0.193414717660079	1.09043
11079	0.196496241113312	1.08293
11080	0.115037930567993	1.32134
11081	0.331873787935221	0.813579
11082	0.351489201538674	-0.78118
11083	0.105759964777355	-1.35622
11084	0.498272802259397	-0.567801
11085	0.222382992770489	-1.02308
11086	0.180261583829778	-1.12347
11087	0.678351728718814	-0.347713
11088	0.797162676152682	0.215497
11089	0.81074636614346	0.200776
11090	0.466783393791984	0.610153
11091	0.113503914164877	1.32695
11092	0.332878545369919	-0.81189
11093	0.356965003467613	-0.772342
11094	0.00390694041678279	-2.41939
11095	0.0521087754311161	-1.62845
11096	0.0197343497697476	-1.95471
11097	0.780523304977134	-0.233621
11098	0.570727506468768	-0.47538
11099	0.183969595366564	-1.11398
11100	0.440192130046977	-0.647167
11101	0.740387025419627	0.27781
11102	0.873228402432235	-0.133781
11103	0.119471540718731	-1.30545
11104	0.112960940243255	-1.32895
11105	0.0861153281991995	-1.43898
11106	0.348143478580471	-0.786623
11107	0.0611905769257631	-1.56966
11108	0.0132505225066434	-2.07679
11109	0.0908698178691212	-1.41766
11110	0.00165268809671662	2.63811
11111	0.00646236017620735	2.28337
11112	2.08734800701844e-06	3.97822
11113	1.74746242822045e-06	4.00828
11114	0.13462219926673	1.25441
11115	0.119891212380221	1.30397
11116	0.0851898449200035	1.44324
11117	0.165059729981345	1.16397
11118	0.396236449988076	-0.711302
11119	0.426741274738062	-0.666377
11120	0.837986395793107	-0.171436
11121	0.681289033673021	-0.344352
11122	0.903272028632549	0.101895
11123	0.194183798951902	1.08855
11124	0.525376671833188	0.532477
11125	0.604037933465866	-0.434818
11126	0.81499549515901	-0.196184
11127	0.721590704095698	-0.298765
11128	0.313743260780085	0.844645
11129	0.604135268081923	0.434701
11130	0.320551076072738	-0.832846
11131	0.0199217496534588	-1.95174
11132	0.603692743561441	0.435233
11133	0.967489304548912	0.0341727
11134	0.375372930618294	0.74324
11135	0.891672376868335	0.114186
11136	0.735555802434916	0.283179
11137	0.660507633438276	0.368254
11138	0.746473655093558	0.271062
11139	0.653744282950012	0.376097
11140	0.498659517330331	-0.56729
11141	0.945125168103965	-0.0577097
11142	0.0175041488961557	-1.99209
11143	0.149252896480716	-1.20918
11144	0.526291031615376	0.531302
11145	0.262269152578629	0.93993
11146	0.86288338259439	-0.144803
11147	0.961042995818447	-0.0409535
11148	0.331434192625256	0.814319
11149	0.178842596997805	1.12714
11150	0.087406080730829	1.4331
11151	0.374436974783267	0.744698
11152	0.92907471704086	-0.0746289
11153	0.809403011508709	-0.202229
11154	0.447826337535748	-0.636414
11155	0.972973797359326	-0.0284054
11156	0.636404582073431	-0.396358
11157	0.368791860443665	-0.75354
11158	0.141525998412635	-1.23262
11159	0.180540946904938	-1.12275
11160	0.581280829215129	-0.462413
11161	0.198017171381421	-1.07926
11162	0.402180193271683	0.702391
11163	0.287723284946698	0.891372
11164	0.957450538387185	-0.0447335
11165	0.61646034573969	0.419953
11166	0.651318515687328	-0.378918
11167	0.792098482339465	-0.221002
11168	0.711917032194917	-0.309622
11169	0.368576487391543	0.753879
11170	0.401007383949928	-0.704143
11171	0.157451767973164	-1.1853
11172	0.648553297870007	0.382139
11173	0.827784384790405	0.182398
11174	0.523118780855687	0.535383
11175	0.770797322216653	0.244265
11176	0.646840450451559	-0.384137
11177	0.590116545131039	-0.451641
11178	0.988476947352104	0.0121092
11179	0.857315967452575	0.150745
11180	0.860890608591214	-0.146929
11181	0.589898438862979	0.451906
11182	0.693103863632615	0.330888
11183	0.475355790919969	0.598473
11184	0.610445298692019	0.427134
11185	0.926147056962442	0.0777181
11186	0.645779217696961	0.385376
11187	0.915581330365689	0.0888759
11188	0.230681765034758	1.00496
11189	0.369992773966088	0.751652
11190	0.878870060286755	0.12778
11191	0.848667034859818	0.159991
11192	0.761386214145085	-0.254602
11193	0.501982271813484	0.562908
11194	0.619875968400658	0.415889
11195	0.612468625727555	-0.424715
11196	0.448856505788441	0.634971
11197	0.613187832749194	0.423856
11198	0.0840796251416832	-1.4484
11199	0.255473081885141	-0.953439
11200	0.179189806104143	1.12624
11201	0.615707568286349	-0.42085
11202	0.769145139432617	-0.246077
11203	0.528726009553025	0.528178
11204	0.873220885710493	0.133789
11205	0.721628214208845	-0.298723
11206	0.969208778923385	-0.0323644
11207	0.539025562693251	0.515044
11208	0.364754184544527	-0.759916
11209	0.148062392203412	-1.21273
11210	0.0617087412362102	-1.56653
11211	0.312937270065985	-0.846053
11212	0.581741910463294	0.461849
11213	0.561395304663405	0.486942
11214	0.588317663985566	0.453828
11215	0.471350991904281	0.603915
11216	0.227280205387772	-1.01233
11217	0.399741831307856	-0.706037
11218	0.247350844786963	-0.969916
11219	0.563660604926836	0.484127
11220	0.927278598919562	0.076524
11221	0.184691078413165	-1.11215
11222	0.505076621505365	-0.558841
11223	0.197618496681355	-1.08022
11224	0.3222150930683	-0.829987
11225	0.648384330674446	-0.382336
11226	0.366936129901668	-0.756465
11227	0.581557130430225	-0.462075
11228	0.710733359734458	-0.310954
11229	0.854026809332989	0.154259
11230	0.43616808775868	0.652878
11231	0.140656067378976	-1.23532
11232	0.0247368810789902	-1.88271
11233	0.571825194391948	0.474026
11234	0.851869732099657	0.156565
11235	0.889599436182664	0.116385
11236	0.235525689010036	-0.994597
11237	0.214771525889408	-1.04013
11238	0.684237311139268	-0.340984
11239	0.284076696196677	-0.898144
11240	0.580517641781373	-0.463347
11241	0.112422714899005	1.33094
11242	0.0858516340490148	1.44019
11243	0.962312238524979	0.0396182
11244	0.892038211738591	0.113798
11245	0.671205120085156	-0.355914
11246	0.935393083138366	0.0679653
11247	0.235462127382995	-0.994732
11248	0.359803030981424	-0.767795
11249	0.443408337007216	-0.642624
11250	0.340995069132343	-0.798365
11251	0.385064297271783	-0.728273
11252	0.66626664327007	0.361601
11253	0.392009717150846	0.717688
11254	0.32659821590821	0.822502
11255	0.284582599714931	0.897201
11256	0.895991242622542	-0.109607
11257	0.810165687241602	-0.201404
11258	0.582331591175138	0.461128
11259	0.788228737614077	-0.225215
11260	0.565585734578499	0.481739
11261	0.454104413071954	-0.627649
11262	0.95553281941408	-0.0467517
11263	0.860506402723886	0.147339
11264	0.253892744587047	-0.956616
11265	0.96841496691755	0.0331992
11266	0.904273409273918	-0.100835
11267	0.434706375246913	-0.65496
11268	0.660149923437185	-0.368668
11269	0.550558101635353	-0.500486
11270	0.630013455239633	-0.403884
11271	0.337878244535179	-0.803534
11272	0.23763382882454	-0.990134
11273	0.161120229392046	-1.17492
11274	0.329556507575605	-0.817487
11275	4.91309631361338e-07	4.21709
11276	6.58032768792408e-07	4.16987
11277	0.697711004235768	-0.325661
11278	0.494844786510019	-0.57234
11279	0.409786390995243	0.691102
11280	0.19361086583638	1.08995
11281	0.125276185788057	-1.28533
11282	0.135198034408539	-1.25256
11283	0.331219284547665	-0.814681
11284	0.78828197682299	-0.225157
11285	0.711016773452541	0.310635
11286	0.749564538762263	-0.267642
11287	0.550496785824389	0.500563
11288	0.35994007742661	-0.767576
11289	0.757000816475774	-0.259432
11290	0.138619972613829	1.24169
11291	0.109732720255788	1.341
11292	0.273653382931499	0.917832
11293	0.415402123644	0.682847
11294	0.824131033864813	-0.186331
11295	0.687873248745243	-0.336838
11296	0.223039103088423	1.02163
11297	0.731061516438396	-0.288184
11298	0.973469411368027	-0.0278843
11299	0.700727952171669	-0.322245
11300	0.307791554087287	-0.855099
11301	0.459069064382488	0.620766
11302	0.445119216178892	0.640215
11303	0.681762287269732	0.343811
11304	0.921991851539449	0.0821044
11305	0.524469342612063	0.533644
11306	0.495930204591903	-0.570901
11307	0.736379319191127	-0.282263
11308	0.0194875004439831	-1.95866
11309	0.0200826100499883	-1.94921
11310	0.239528367261051	-0.986147
11311	0.637899713434615	0.394602
11312	0.0561537399197478	-1.60129
11313	0.0471029230725335	-1.66462
11314	0.717269941583814	-0.303608
11315	0.990657910528837	-0.00981718
11316	0.573467920403016	-0.472002
11317	0.601327051843418	-0.43808
11318	0.576130716341729	-0.468727
11319	0.744508272758206	-0.273239
11320	0.907407951434237	-0.097518
11321	0.82459527263335	-0.185831
11322	0.881622159651895	-0.124855
11323	0.818043198044251	0.192894
11324	0.734475622494924	-0.284381
11325	0.796365447908682	-0.216363
11326	0.825624244177108	0.184723
11327	0.910982254257398	-0.0937375
11328	0.771312702731013	-0.2437
11329	0.119959375906896	-1.30373
11330	0.0292939857533081	-1.82739
11331	0.345715996272262	-0.790593
11332	0.468129585139102	-0.608311
11333	0.689933839556543	0.334492
11334	0.590523227263747	0.451147
11335	0.742018051354838	0.276
11336	0.68804443744666	0.336643
11337	0.874338183663841	0.1326
11338	0.38017600363673	-0.735793
11339	0.58566634516289	-0.457057
11340	0.993220312893725	0.00712439
11341	0.959391788325012	0.0426908
11342	0.00527434569066504	-2.33907
11343	0.039490977770969	-1.72638
11344	0.859450475498618	-0.148466
11345	0.64660655770593	-0.38441
11346	0.0959188071292393	-1.39598
11347	0.0599263166515158	-1.57739
11348	0.590535577929206	0.451132
11349	0.266520468710841	0.931602
11350	0.0924068153065373	-1.41096
11351	0.472406676815847	-0.602478
11352	0.579637373403473	-0.464425
11353	0.634955140106395	-0.398062
11354	0.257405855289521	-0.949572
11355	0.602303732372091	-0.436904
11356	0.578105342090004	-0.466303
11357	0.410544971704038	-0.689983
11358	0.606608424428308	0.431731
11359	0.85119365116238	0.157288
11360	0.82599392993254	0.184325
11361	0.433373511361834	0.656862
11362	0.991809948311805	0.00860651
11363	0.657951803220857	-0.371214
11364	0.194360020811826	-1.08812
11365	0.439394232134892	0.648297
11366	0.557052545912628	0.492354
11367	0.780940756355943	0.233165
11368	0.890271480939178	0.115672
11369	0.589958517260161	0.451833
11370	0.797530982418586	0.215097
11371	0.154408835970398	1.19405
11372	0.326544695901779	0.822593
11373	0.451202401206689	0.631692
11374	0.720837964235314	-0.299608
11375	0.386700484296851	0.725769
11376	0.702316045135658	0.320449
11377	0.677993747328712	0.348123
11378	0.431466642319272	0.659589
11379	0.583959770082914	0.459139
11380	0.989689588386572	0.0108348
11381	0.867824059023287	-0.139536
11382	0.508324735032083	-0.554586
11383	0.785961485619746	0.227686
11384	0.867023552016402	0.140389
11385	0.529637087887592	0.527011
11386	0.584162929358415	0.458891
11387	0.660558617751538	0.368195
11388	0.66763984782843	0.360018
11389	0.870101503019415	-0.13711
11390	0.573583254881313	-0.47186
11391	0.000192987715374753	-3.12573
11392	5.86055607877022e-06	-3.79928
11393	0.0249487557810503	1.87995
11394	0.0700002699696757	1.51918
11395	0.651504123249272	0.378702
11396	0.82081538357887	-0.189904
11397	0.982260642371309	0.0186426
11398	0.72038270124719	-0.300118
11399	0.968329197522846	-0.0332894
11400	0.817815219329267	0.19314
11401	0.802194844667392	-0.210036
11402	0.989461502635126	-0.0110745
11403	0.567476842979362	-0.479397
11404	0.504869359006171	-0.559113
11405	0.50621049927824	0.557354
11406	0.365843825938603	-0.758191
11407	0.577696959306324	-0.466804
11408	0.553301628296089	-0.497045
11409	0.432943044240345	-0.657477
11410	0.580389400479407	-0.463504
11411	0.911010341579953	0.0937078
11412	0.860157834744711	-0.147711
11413	0.245153238656551	-0.974439
11414	0.304839969172748	0.860333
11415	0.893099073914803	0.112673
11416	0.368789954144151	0.753543
11417	0.380321706690086	0.735568
11418	0.741812532186108	-0.276228
11419	0.224078124250583	-1.01934
11420	0.230542600001066	-1.00526
11421	0.371053218204087	-0.749988
11422	0.974477124661718	-0.0268248
11423	0.686117514840742	0.338839
11424	0.978193591405888	-0.0229177
11425	0.840671325231274	0.168556
11426	0.408575343735837	0.692891
11427	0.543446610960319	-0.509445
11428	0.79167111488582	-0.221467
11429	0.372344346737517	-0.747966
11430	0.523183200655977	-0.5353
11431	0.162475647563495	-1.17113
11432	0.530646683952975	-0.525719
11433	0.797835789943312	0.214766
11434	0.991108543554778	0.00934361
11435	0.706388574512344	0.31585
11436	0.598393025083861	0.441618
11437	0.913511122165127	-0.0910639
11438	0.192334442870485	-1.09308
11439	0.375152613571205	-0.743583
11440	0.305038442070702	0.85998
11441	0.310510983543102	0.850306
11442	0.82052600679269	-0.190216
11443	0.598777445167477	-0.441154
11444	0.868835913488198	-0.138458
11445	0.279097234614299	-0.907487
11446	0.957568182831644	-0.0446097
11447	0.187613931597552	-1.10479
11448	0.107184812104988	-1.35071
11449	0.286775234418303	-0.893127
11450	0.160355130994025	1.17707
11451	0.0681192008625005	1.5295
11452	0.940496771230744	0.0625859
11453	0.78913485670938	0.224228
11454	0.659407102638872	-0.369528
11455	0.672735492444302	-0.354155
11456	0.682044899502814	0.343488
11457	0.56510415616881	-0.482336
11458	0.967030720841351	-0.034655
11459	0.858677662245513	-0.149291
11460	0.515492786018576	-0.545246
11461	0.0545929947358784	-1.61157
11462	0.0243155428110579	-1.88826
11463	0.424665286613199	-0.669373
11464	0.557486725378797	-0.491812
11465	0.696099386976244	0.327488
11466	0.602426698567638	0.436756
11467	0.000522734105030069	-2.90841
11468	0.013806061918546	-2.06447
11469	0.0760326900758372	-1.48755
11470	0.0285075747720876	-1.83638
11471	0.203842980105136	-1.06539
11472	0.773456488568805	0.241351
11473	0.798422469978855	-0.214129
11474	0.340964832017267	0.798415
11475	0.558146320083213	0.490989
11476	0.345201320649905	0.791437
11477	0.466558507509737	0.610461
11478	0.749951635581514	0.267214
11479	0.851317076880406	0.157156
11480	0.853689986015842	0.154619
11481	0.65064329284488	0.379704
11482	0.510007655922797	-0.552387
11483	0.330533014290411	-0.815838
11484	0.225449081631886	-1.01633
11485	0.9984509980845	0.00162774
11486	0.155610185901347	1.19058
11487	0.114930762963583	1.32173
11488	0.435301390026307	-0.654112
11489	0.809066567231677	-0.202593
11490	0.432451285019081	-0.65818
11491	0.909978276727866	-0.0947992
11492	0.711969478215581	0.309563
11493	0.61759068831519	0.418607
11494	0.480439493864716	-0.591601
11495	0.180323636743486	-1.12331
11496	0.161548458361556	-1.17372
11497	0.42637775840254	-0.666901
11498	0.520436182331072	-0.538844
11499	0.643255376658005	0.388326
11500	0.891927893130166	0.113915
11501	0.835071469412785	-0.174565
11502	0.941139819698414	-0.0619083
11503	0.946413827976708	-0.0563524
11504	0.398967251120031	0.707198
11505	0.568155051116902	0.478558
11506	0.428074090713266	0.664458
11507	0.136430748325517	-1.24862
11508	0.0815304521295826	-1.46046
11509	0.837241847066301	0.172235
11510	0.907922733847156	-0.0969734
11511	0.763983849332102	-0.251745
11512	0.909148876675125	0.0956764
11513	0.590477942507605	-0.451202
11514	0.757845514224509	0.258501
11515	0.841783132110162	0.167364
11516	0.414308087745317	-0.68445
11517	0.911472805377622	-0.0932188
11518	0.503341422738029	-0.56112
11519	0.701551015785457	-0.321314
11520	0.0566532819856033	1.59805
11521	0.0562752024712644	1.6005
11522	0.577520117101013	-0.467021
11523	0.75492342615478	-0.261723
11524	0.468951362643649	-0.607188
11525	0.753489962588814	-0.263305
11526	0.771499724172185	-0.243495
11527	0.980589561151779	-0.0203991
11528	0.680099893072512	-0.345712
11529	0.681125479791966	-0.344539
11530	0.924124660781939	0.0798527
11531	0.766067879189611	-0.249455
11532	0.753576018972755	-0.26321
11533	0.839818098305635	-0.169471
11534	0.727277489613026	-0.292406
11535	0.469882404104011	-0.605917
11536	0.761514351056197	-0.254461
11537	0.687035971623061	0.337792
11538	0.482683680799768	0.58858
11539	0.0502620488084677	1.64144
11540	0.0341962367839185	1.77561
11541	0.00258389162416847	-2.52651
11542	4.43434536688019e-05	-3.42386
11543	0.282540203361143	-0.901015
11544	0.621638259094942	-0.413796
11545	0.597099745170817	0.44318
11546	0.55378149503171	0.496444
11547	0.113389719442526	-1.32737
11548	0.032439222809211	-1.79339
11549	0.35210856178554	0.780176
11550	0.396605085635356	0.710747
11551	0.324881954646177	0.825425
11552	0.424313869408963	0.669881
11553	0.744113951776674	-0.273676
11554	0.946715766771395	0.0560344
11555	0.992652555851748	-0.00772103
11556	0.537208394737478	-0.517352
11557	0.491461711309399	0.576836
11558	0.148069078888503	1.21271
11559	0.566827291180053	-0.480201
11560	0.425699770372314	-0.667879
11561	0.891080301278583	0.114814
11562	0.980394726001217	-0.0206039
11563	0.257747776822258	-0.94889
11564	0.0731229413857905	-1.50254
11565	0.0162143315324176	-2.01566
11566	0.0410827190368316	-1.71268
11567	0.0367640944521564	-1.75098
11568	0.460796413829406	-0.618381
11569	0.75454277807328	-0.262143
11570	0.706895685960687	0.315278
11571	0.874019601252523	0.132939
11572	0.988608353623028	0.0119711
11573	0.408764746397705	0.692611
11574	0.636431814983021	-0.396326
11575	0.988896953703198	0.0116678
11576	0.659411420394778	0.369523
11577	0.0792889308896973	-1.47132
11578	0.0593288824464466	-1.58109
11579	0.62139226663925	0.414088
11580	0.863543459352772	0.144099
11581	0.779409495839401	0.234838
11582	0.8283699383336	0.181768
11583	0.551279810170356	0.49958
11584	0.925687697790227	0.0782029
11585	0.962805589548626	0.0390992
11586	0.594334491089269	0.446525
11587	0.972651002355588	-0.0287448
11588	0.0718276986378927	-1.50937
11589	0.29523627296666	-0.8776
11590	0.567835703399292	0.478953
11591	0.416512230360839	0.681223
11592	0.627207060884533	0.407199
11593	0.826383163407346	0.183906
11594	0.456145599737673	0.624814
11595	0.694274192902242	0.329559
11596	0.644816252752407	0.386501
11597	0.855980907405865	0.152171
11598	0.594193285742551	0.446696
11599	0.222405594234618	1.02303
11600	0.127185811658234	1.27887
11601	0.707073915117541	0.315077
11602	0.707876588457797	-0.314172
11603	0.221534370808388	-1.02496
11604	0.513388371443034	-0.547981
11605	0.870842421818156	0.136321
11606	0.684777067401547	0.340368
11607	0.685252115978755	-0.339826
11608	0.142604599918448	-1.22929
11609	0.155968144473122	-1.18955
11610	0.318426753072257	-0.83651
11611	0.563079173814689	-0.484849
11612	0.851462013244044	-0.157001
11613	0.761410750493983	-0.254575
11614	0.574295810644779	0.470983
11615	0.528239959538445	0.528801
11616	0.356902124439471	0.772443
11617	0.0866797701854763	-1.4364
11618	0.0472875375012828	-1.66323
11619	0.06250034809232	-1.56179
11620	0.623713181488798	0.411335
11621	0.96381353359327	0.0380389
11622	0.765977748435785	-0.249554
11623	0.698691697463894	0.32455
11624	0.965523262790116	-0.0362405
11625	0.87471693792707	-0.132197
11626	0.119154717097793	-1.30657
11627	0.261855638212833	-0.940745
11628	0.579923106169866	0.464075
11629	0.669391147281108	-0.358001
11630	0.666670768252167	-0.361135
11631	0.839267097603888	0.170062
11632	0.532028252037992	-0.523953
11633	0.783291009915336	-0.230599
11634	0.883543362478444	-0.122814
11635	0.907733774138811	0.0971733
11636	0.790967243983358	-0.222233
11637	0.481278261938981	-0.590471
11638	0.112765971480586	-1.32967
11639	0.0258279184355918	-1.86871
11640	0.761129959956117	-0.254884
11641	0.967088055096866	-0.0345947
11642	0.100600205666458	-1.37668
11643	0.196959484252689	-1.08181
11644	0.614448808158686	-0.422351
11645	0.484814995578315	-0.585718
11646	0.321211585785476	0.83171
11647	0.569001940083847	0.477511
11648	0.844617235744331	0.164327
11649	0.763686399847952	0.252072
11650	0.887029813097233	0.119112
11651	0.80738764770083	0.20441
11652	0.690722321464947	-0.333595
11653	0.992340568908707	-0.00804889
11654	0.648368892949924	0.382354
11655	0.515461206009783	0.545287
11656	0.302677530161914	0.864189
11657	0.562195502474893	0.485947
11658	0.0138709359400192	-2.06306
11659	0.000657675332028308	-2.85627
11660	0.187418284745163	-1.10528
11661	0.237332123185473	-0.990771
11662	0.432665296925481	-0.657874
11663	0.264252644539801	-0.936033
11664	0.261465370037062	-0.941515
11665	0.240077274041945	-0.984996
11666	0.403276535025858	-0.700756
11667	0.434157386174318	-0.655743
11668	0.687688909569497	0.337048
11669	0.717184384434737	-0.303704
11670	0.732067333200066	0.287063
11671	0.203673240058229	1.06579
11672	0.103816824686735	1.36383
11673	0.351052856738444	-0.781888
11674	0.460270944502273	-0.619106
11675	0.67062430060548	0.356582
11676	0.971367665988876	0.0300942
11677	0.228402384000764	-1.00989
11678	0.307639964236161	-0.855367
11679	0.540367576589777	-0.513342
11680	0.399139301929374	-0.70694
11681	0.703739004966879	0.318841
11682	0.563829773537986	0.483917
11683	0.875318492486918	-0.131557
11684	0.860800645237623	0.147025
11685	0.527026999778351	0.530357
11686	2.47585295700213e-05	-3.5357
11687	3.55702381715303e-07	-4.26872
11688	1.85789135786238e-09	-5.03884
11689	0.446103125239911	-0.638832
11690	0.684307400249341	-0.340904
11691	0.540051240762274	-0.513743
11692	0.624310666050477	-0.410627
11693	0.729807809234882	-0.289582
11694	0.778620859603061	-0.2357
11695	0.46803743193122	-0.608437
11696	0.434708479423888	-0.654957
11697	0.505193226358558	-0.558688
11698	0.365822329342987	-0.758225
11699	0.436667908687986	-0.652167
11700	0.443926388079882	-0.641894
11701	0.281850062979449	-0.902308
11702	0.977087758402188	-0.0240802
11703	0.64632558988601	-0.384738
11704	0.684709589058673	0.340445
11705	0.357576102380491	0.771361
11706	0.284107794632055	-0.898086
11707	0.0834778439608064	-1.45122
11708	0.659733556977172	0.36915
11709	0.945950585288798	0.0568403
11710	0.633609025090754	-0.399646
11711	0.523934806825824	-0.534332
11712	0.145221616371566	-1.22129
11713	0.172918612513444	-1.1427
11714	0.635927234967012	-0.396919
11715	0.808151691436961	0.203583
11716	0.914241778829317	-0.0902916
11717	0.778952937384435	-0.235337
11718	0.947497329949794	-0.0552113
11719	0.855455796651974	-0.152732
11720	0.7894920580826	0.223839
11721	0.880178656020173	0.126389
11722	0.19993983825679	1.07465
11723	0.55426156547707	0.495843
11724	0.747757416240753	-0.269641
11725	0.755046696391118	0.261587
11726	0.222867023145434	-1.02201
11727	0.10862482419729	-1.3452
11728	0.804029708116149	0.208047
11729	0.780047341134095	0.234141
11730	0.194224770311359	-1.08845
11731	0.291411684416019	-0.884581
11732	0.596870531905745	-0.443457
11733	0.719973049295486	-0.300577
11734	0.425678983145467	0.667909
11735	0.540859224738661	0.512719
11736	0.367871831438256	-0.754989
11737	0.275053516954194	-0.915158
11738	0.990282405894744	-0.0102118
11739	0.560034226562538	0.488636
11740	0.758449046893261	-0.257836
11741	0.768466151453981	0.246822
11742	0.441152825769124	-0.645808
11743	0.807576100939679	-0.204206
11744	0.5504091976404	-0.500673
11745	0.2266243647879	-1.01376
11746	0.239874490282053	-0.985421
11747	0.559189782133193	-0.489688
11748	0.409817558396018	-0.691056
11749	0.75354069019207	-0.263249
11750	0.797959195110862	-0.214632
11751	0.864604094427867	-0.142968
11752	0.897894642388601	-0.10759
11753	0.986140235904995	-0.014565
11754	0.276396428933382	-0.912602
11755	0.076803031253859	-1.48366
11756	0.382205975013274	0.732663
11757	0.302722849679665	0.864108
11758	0.695529870878929	-0.328134
11759	0.527934247029453	-0.529193
11760	0.520585588507371	-0.538651
11761	0.391135512665223	-0.719014
11762	0.10962417667489	-1.34141
11763	0.0720576709870866	-1.50815
11764	0.302387815748199	-0.864707
11765	0.211514038417971	-1.04756
11766	0.467467914226241	-0.609216
11767	0.143235876948956	1.22735
11768	0.128886513132986	1.27318
11769	0.362869023923427	0.762908
11770	0.208758479930993	1.05391
11771	0.734022857924991	0.284885
11772	0.459733501118217	-0.619848
11773	0.516200903815619	-0.544327
11774	0.984088693370923	-0.0167212
11775	0.677471748695809	-0.348721
11776	0.550526248846462	-0.500526
11777	0.415349532711657	0.682924
11778	0.430133966023198	0.661499
11779	0.475731319272684	-0.597964
11780	0.473914214103306	-0.600429
11781	0.846282990694472	-0.162543
11782	0.718956853039975	-0.301716
11783	0.929612836586043	0.0740612
11784	0.822747967779268	0.187821
11785	0.755114678969841	0.261512
11786	0.853785416584008	0.154517
11787	0.910533439631397	-0.0942121
11788	0.841123658103537	-0.168071
11789	0.481036199281162	0.590797
11790	0.605946807511459	0.432525
11791	0.747186367594182	0.270273
11792	0.098752517396825	-1.38421
11793	0.00586657998443662	-2.31003
11794	0.381358157809411	-0.733969
11795	0.178449698582144	-1.12816
11796	0.612379901936518	-0.424821
11797	0.00290101418661815	-2.49691
11798	0.000403674319192637	-2.96613
11799	0.123732036907422	1.29061
11800	0.10996597865425	1.34012
11801	0.740052853959428	-0.278181
11802	0.700541463444567	0.322456
11803	0.957468688640916	-0.0447144
11804	0.978463563792798	-0.0226339
11805	0.681340639343975	-0.344293
11806	0.988895526399492	-0.0116693
11807	0.976924717106637	0.0242516
11808	0.942000725717483	-0.0610012
11809	0.898022060104719	-0.107455
11810	0.981591058482287	-0.0193464
11811	0.616865854611576	-0.41947
11812	0.924678767685206	-0.0792678
11813	0.694476807063168	0.329329
11814	0.845747894357495	-0.163116
11815	0.913616321638569	-0.0909527
11816	0.650946506354736	0.379351
11817	0.483392808504755	-0.587627
11818	0.251832752583465	-0.960778
11819	0.569674541628635	-0.47668
11820	0.399601659403528	-0.706247
11821	0.459199303672489	-0.620586
11822	0.701594344634631	-0.321265
11823	0.732659733402576	-0.286403
11824	0.605009098891922	-0.433651
11825	0.759963517182704	0.256168
11826	0.49752479926097	0.56879
11827	0.651792029550908	-0.378367
11828	0.304379258163531	0.861153
11829	0.205554586816855	1.06137
11830	0.372479878369907	0.747754
11831	0.842035944388897	-0.167093
11832	0.515287148866172	0.545513
11833	0.302991502387293	-0.863628
11834	0.783909586272834	-0.229924
11835	0.557542010966839	-0.491743
11836	0.194003600329237	-1.08899
11837	0.408271732143192	-0.69334
11838	0.446959983023317	-0.637629
11839	0.82313034458964	-0.187409
11840	0.0751045069647887	-1.49228
11841	0.0224305370334815	-1.91416
11842	0.544580229576624	-0.508013
11843	0.174151226127115	-1.13943
11844	0.804995082972403	0.207001
11845	0.951218862140401	0.0512927
11846	0.150359335787223	-1.2059
11847	0.155360332950973	-1.1913
11848	0.227923596783237	-1.01093
11849	0.147518202585442	-1.21436
11850	0.3935136588266	-0.715411
11851	0.817373206960383	-0.193617
11852	0.410743058435922	-0.689691
11853	0.560663948123822	-0.487852
11854	0.0645075490436643	-1.54999
11855	0.130556271319086	-1.26765
11856	0.442733260877415	-0.643576
11857	0.472597823552294	-0.602218
11858	0.364667731910442	-0.760053
11859	0.437593904362942	-0.650851
11860	0.549058820897977	-0.50237
11861	0.106314141808567	1.35407
11862	0.0421661585166607	1.70361
11863	0.532089314586782	-0.523875
11864	0.761502536741003	-0.254474
11865	0.225403438902645	-1.01643
11866	0.231248317924993	-1.00374
11867	0.0455303315535188	-1.67665
11868	0.339238730153738	-0.801274
11869	0.000165284041453734	-3.15833
11870	0.0337600217686412	-1.77995
11871	0.0561644936025542	-1.60122
11872	0.182122265514913	-1.11869
11873	0.904469924527743	-0.100627
11874	0.372740798848563	-0.747346
11875	0.598372315974973	0.441643
11876	0.958602029974583	0.0435218
11877	0.350315919458403	-0.783085
11878	0.0998485131205514	-1.37973
11879	0.388488516010036	-0.72304
11880	0.00335961267673136	-2.45895
11881	0.00107535857773589	-2.74173
11882	0.914718641671745	-0.0897876
11883	0.440293162177775	-0.647024
11884	0.0669630060461148	-1.53596
11885	0.15824856640056	-1.18303
11886	0.958698965650776	0.0434198
11887	0.681010039017747	-0.344671
11888	0.235723042791369	0.994178
11889	0.18480955382154	1.11185
11890	0.0282115036201179	-1.83982
11891	0.170889948426449	-1.14812
11892	0.109759207181254	1.3409
11893	0.0178085710039526	1.98675
11894	0.42323577745962	0.671441
11895	0.400300142100293	-0.705201
11896	0.71955455550034	-0.301046
11897	0.855393087163558	-0.152799
